ensembl_id	Name	SBS1	SBS2	SBS4	SBS5	SBS13	SBS40
ENSG00000006025	OSBPL7	-0.2847372991749891	-0.242032692559573	-0.0680583523730661	-0.1781855758143828	-0.2475161609194916	-0.0864912242700617
ENSG00000006042	TMEM98	0.1264654798089448	0.194744564426018	-0.3055015497896417	0.0558662271520414	0.1845377124293379	-0.2956022306868126
ENSG00000006047	YBX2	-0.140686061658706	-0.2863347735664397	-0.3353993882921868	-0.1623323801599648	-0.2793311357602071	-0.2098716076352062
ENSG00000006059	KRT33A	0.2522596548511919	0.1996654016148938	0.3090011846386483	0.0156289423839224	0.2586703217744853	0.1221699166577654
ENSG00000006062	MAP3K14	0.0505861919235779	-0.0310005983516187	0.2059145677229827	-0.1327433677227806	-0.0670503309356376	0.291799224594536
ENSG00000006116	CACNG3	0.2161907317535602	0.0029693339826997	-0.0399823937481079	-0.3034864111973074	-0.0339937545605621	0.0028688913104555
ENSG00000006118	TMEM132A	-0.0739253148067737	0.0374613184984534	-0.4711899348001094	-0.2256908710116969	-0.0333894360529693	-0.3727489257015661
ENSG00000006432	MAP3K9	-0.035497177594442	-0.0773657664641973	-0.02598393964403	-0.2975188773500359	-0.1463706009736673	0.1058865553406722
ENSG00000006555	TTC22	-0.1991966999565783	-0.0701992533601453	-0.3181130016670789	-0.1748737780920558	-0.0357239819883802	-0.3497679031725233
ENSG00000006634	DBF4	0.2066869300911854	0.1705304368168728	0.3584479037923305	0.1316032406380451	0.2268309980964325	0.4043138762674617
ENSG00000006638	TBXA2R	-0.0004342162396873	0.0226939581628312	-0.2607091517421925	0.1218307227688833	-0.0628155731923342	-0.3252656782065699
ENSG00000006695	COX10	0.4897959183673469	0.3963841831263892	0.2175475448857911	0.021445247546216	0.3620717870524433	0.1748839515862616
ENSG00000006715	VPS41	0.0522145028224055	0.1017970611371017	0.3295285400044143	0.3072913952191977	0.1674900979242447	0.225355275296618
ENSG00000006744	ELAC2	0.0859748154580981	0.3499647232478707	0.0060882871132455	-0.1421901349963036	0.3108746517712237	0.001738517070755
ENSG00000007038	PRSS21	0.0381024750325662	0.2771594651226156	-0.1813439804445275	-0.0821434418668986	0.1844834206633982	-0.306848262988259
ENSG00000007080	CCDC124	0.1559921841076856	0.3157066189398648	-0.0752338336136769	-0.2587545564690276	0.2938270372661303	0.0099421444983802
ENSG00000007171	NOS2	-0.1301563178462874	-0.1133069155163367	-0.4386828303918877	-0.1898583054914371	-0.1590205824376378	-0.3531362799971111
ENSG00000007202	KIAA0100	0.2217759444203213	0.3741788508570159	0.1099153262766291	-0.0454422080916022	0.3032195127737137	0.1117540504544704
ENSG00000007255	TRAPPC6A	0.1619626574033868	0.3362289064651044	-0.0718635318188445	-0.0715022557427002	0.2905152395438033	-0.1659197229401811
ENSG00000007350	TKTL1	-0.2057099435518888	-0.1563059941406484	-0.2128726101381204	0.0433791209858902	-0.264020857765187	-0.3626981238862637
ENSG00000007372	PAX6	0.0817412071211463	-0.0522286788340756	0.0146771207194311	0.3835713263645993	-0.0956620915859057	-0.0844810639070012
ENSG00000007376	RPUSD1	0.0923795049934867	0.2620120624254149	-0.0831703507434434	-0.3046310986881481	0.2462131585369366	0.0187977158275385
ENSG00000007392	LUC7L	-0.3184976118106817	-0.4637602646576655	0.0732768841844194	-0.1050545670934889	-0.426298946159212	0.0901312443869549
ENSG00000007520	TSR3	0.1363438992618323	0.3070742281554386	-0.0933899755406769	-0.1270970240650427	0.2674955307853334	-0.1022465352237789
ENSG00000007541	PIGQ	-0.0296352583586626	0.0681904580203732	-0.0853447389981739	-0.3974700184451848	0.0607524860866223	-0.0215684774090543
ENSG00000007545	CRAMP1	-0.4477854971775944	-0.2955100820102638	-0.2532075122633721	-0.2726532485496132	-0.3644606247537941	-0.2587130715917297
ENSG00000007944	MYLIP	-0.2976552323056882	-0.2216732803321527	-0.278539135430983	0.0197079110361428	-0.2706444532098411	-0.3153778623666508
ENSG00000008018	PSMB1	0.3370603560573165	0.3690211330927362	0.2735380424451027	0.2636951071695482	0.4317824145191306	0.2005814070383591
ENSG00000008128	CDK11A	-0.2013677811550152	-0.3135349483022733	0.0708850571042158	-0.0667245803399989	-0.3359574476354056	0.0292831469105296
ENSG00000008130	NADK	0.1874728614850195	0.4260274873295132	0.3474672431059413	0.0223139158012526	0.4042564891876583	0.2807161782684728
ENSG00000008256	CYTH3	-0.2050586191923578	0.0269287159061346	-0.3487718760587797	-0.010478310826379	-0.0741625522737498	-0.4747238176330396
ENSG00000008283	CYB561	0.012917933130699	0.0548889753651252	-0.3699721615424025	-0.2585373894052684	0.0448992904322043	-0.2506181014810267
ENSG00000008300	CELSR3	-0.1630481980026053	-0.1005483505204866	-0.0530550734154253	-0.354742398650572	-0.0990824728401123	0.0804607431808802
ENSG00000008382	MPND	-0.0032566217976552	0.2947499972871068	0.1598175367226951	-0.084586571334189	0.3339486522956334	0.0673132078332955
ENSG00000008405	CRY1	0.308727746417716	0.0271458829698937	-0.0234833931510899	-0.0016287529781936	-0.041641784475817	0.0835031480547015
ENSG00000008441	NFIX	-0.2112462006079027	0.0996253904995102	-0.3227879364147495	-0.0133014826552479	0.0129214402936694	-0.3872003488522171
ENSG00000008513	ST3GAL1	0.192574902301346	0.3101145670480666	0.3249623246694801	0.1046202329659706	0.2505564998121197	0.3188005678496998
ENSG00000008516	MMP25	0.295049934867564	0.0712850886789411	0.3322465253228275	-0.0716108392745798	0.0520658035362562	0.3783991061815198
ENSG00000008710	PKD1	-0.1683673469387755	-0.0973451363300391	-0.2541859869780009	-0.3165752871949014	-0.1915413502355706	-0.1666259955001753
ENSG00000008838	MED24	0.0398393399913156	-0.2284597510746261	0.1644924714703658	-0.1212335133435456	-0.2351919300511598	0.3279821111296246
ENSG00000008952	SEC62	0.1868215371254885	-0.0461480010488194	0.0603392740687726	0.3784679003662592	-0.0238340852475667	0.0651400614948517
ENSG00000008988	RPS20	0.2662831089882761	0.2840002276310288	0.1710156362345574	0.2156468943128362	0.3576198622453807	0.0742672761163155
ENSG00000009307	CSDE1	0.2127659574468085	0.1067376118376224	0.1197000734229166	0.3780878580046807	0.1228622663217392	0.0554152316303159
ENSG00000009335	UBE3C	0.3053625705601389	0.357565570479441	-0.0063057259387185	0.0825777759944169	0.2772137568885554	0.0484068346888347
ENSG00000009694	TENM1	-0.3767911419887104	-0.3792279850894162	0.054033548130054	0.1830175429830239	-0.372387222581003	-0.1091462748483378
ENSG00000009724	MASP2	-0.2406643508467216	-0.2959987079037219	-0.0464231892384971	0.0561919777476801	-0.3502361820775697	-0.1191970766636403
ENSG00000009780	FAM76A	-0.0735996526270082	-0.2928497854792142	-0.1194826345974435	0.1383897113805185	-0.2498507068549024	0.037595431655077
ENSG00000010165	EEF1AKNMT	0.1891011723838471	0.3732015990700998	-0.0957818026208805	-0.0689505427435302	0.3258048874046653	-0.107516415094505
ENSG00000010244	ZNF207	0.2414242292661745	0.1021771034986802	0.4493373328400674	0.2100548424210381	0.1925186020224867	0.4147993073504529
ENSG00000010256	UQCRC1	0.3340208423795049	0.4158749270987729	0.1517723001801921	-0.018133449823889	0.4439980618555829	0.1767854546323999
ENSG00000010270	STARD3NL	0.3126356925749022	0.2920354089901174	0.1706894779963479	0.2245507439269614	0.2048428328908185	0.0972482986453583
ENSG00000010282	HHATL	-0.0881482889026552	-0.3360208586321939	-0.0129923224191361	-0.2537123077053227	-0.3369438437019544	0.0155655830816452
ENSG00000010310	GIPR	-0.2905992184107685	-0.3931266771700019	0.008045236542503	-0.250230749216481	-0.3483359702696771	0.0108657316922188
ENSG00000010379	SLC6A13	0.2532566217976552	0.2696672014229249	0.4452059951560793	0.1736250674754406	0.3387806194642745	0.2095456356844396
ENSG00000010704	HFE	0.1715154146765089	0.2378522265822094	0.2516854404850607	0.3887833358948189	0.3053911834113051	0.0330861530028062
ENSG00000011009	LYPLA2	0.1949630916196265	0.3078343128785956	0.1725377080128688	-0.1607036271817712	0.3495846808862923	0.2249206460289292
ENSG00000011028	MRC2	-0.0500434216239687	0.1823660417917464	-0.2445099592444499	-0.1673815143923651	0.1036429811790545	-0.3035342148221324
ENSG00000011052	NME1-NME2	0.2457663916630481	0.3165752871949014	0.0944771696680422	0.0083066401887875	0.2863890653323795	0.1962894430199327
ENSG00000011105	TSPAN9	-0.1090968302214502	-0.0057006354236776	-0.2414658156878271	0.0800260629952469	-0.0761713476135219	-0.302230327019066
ENSG00000011143	MKS1	-0.1479591836734694	-0.2677126978490926	-0.0646880505782337	-0.3581084881388389	-0.1984906962758634	-0.0240132670398035
ENSG00000011201	ANOS1	-0.1766174554928354	-0.0929475032889163	-0.1324202447130902	0.0901786232259871	-0.1368695419342045	-0.3542771818247942
ENSG00000011258	MBTD1	-0.4315023881893182	-0.4319995815828898	-0.1839532463502042	-0.0509799682174605	-0.444975313642499	-0.2195964374997421
ENSG00000011260	UTP18	0.3950282240555797	0.2971931267543972	0.2547295840416835	0.0764970982091607	0.3065313104960406	0.2497488429456492
ENSG00000011275	RNF216	0.1435084672166739	0.2859547312048612	-0.0487062969059642	-0.1323090335952623	0.2181986073120063	-0.039333948725832
ENSG00000011304	PTBP1	0.1993052540165002	0.3408437065699864	0.014242243068485	-0.1005483505204866	0.2835116017375708	0.0656290194210015
ENSG00000011422	PLAUR	0.3525835866261398	0.2961615832015413	0.4411833768848278	0.1747651945601762	0.3262935132981234	0.4627171841131378
ENSG00000011478	QPCTL	0.2457663916630481	0.3924208842127847	0.2384216721312044	0.0348553137333436	0.4019219432522475	0.1667346528170975
ENSG00000011523	CEP68	-0.2308944854537559	-0.2538682975344467	-0.3237664111293784	-0.1095607836664913	-0.2910581572032012	-0.3584061598678373
ENSG00000011600	TYROBP	0.3046026921406861	0.3981215196364623	0.1666668597250963	0.1226993910239199	0.3935610112975201	0.1634749333094319
ENSG00000012061	ERCC1	0.3021059487624837	0.3530050621404988	0.2095023083432881	0.0154188615268996	0.3139692824297916	0.1671149534263252
ENSG00000012124	CD22	0.0512375162831089	0.2374721842206309	0.294412169690516	0.1383354196145787	0.33736903354984	0.2638199654870726
ENSG00000012211	PRICKLE3	0.2428354320451584	0.3484445538015567	0.0326158238209582	-0.1569032035659861	0.3286280592335342	0.0679108230763675
ENSG00000012779	ALOX5	0.1750976986539296	0.3217330049591812	0.2702764600630069	0.0239969605453861	0.2919811172241776	0.1998751344783649
ENSG00000012963	UBR7	0.3478072079895788	0.1987621551055623	-0.054033548130054	0.0050491342324002	0.1547315329283946	0.03178226519974
ENSG00000012983	MAP4K5	-0.1462223187147199	-0.2697757849548045	-0.0415308156653534	0.0028774635948087	-0.3177697060455767	-0.0424850109165755
ENSG00000013275	PSMC4	0.4727529309596179	0.5046419644103256	0.2463581892609709	0.1096693671983709	0.4883544346283893	0.3008721105575387
ENSG00000013288	MAN2B2	0.2891880156317846	0.4682121894647281	0.1780823980624317	-0.0028231718288689	0.4055594915702132	0.1232173973897612
ENSG00000013293	SLC7A14	-0.1764868056561445	-0.4143139561003126	-0.1217140290149884	-0.1374320349312607	-0.306658862070825	-0.0265227601894558
ENSG00000013306	SLC25A39	0.2278549717759444	0.3566969022244044	0.1248098858215333	-0.0046148001048819	0.3595200740532733	0.1332138705466025
ENSG00000013364	MVP	0.1825879287885366	0.3791194015575367	0.1420962724466412	-0.065421577957444	0.3344915699550313	0.0515035682211171
ENSG00000013441	CLK1	-0.4518019973947025	-0.4967696583490564	-0.1219831810903836	-0.0832835689516341	-0.4375916334746879	-0.052046854805728
ENSG00000013503	POLR3B	0.3641988710377767	0.4396547205803999	-0.0428354486181917	0.214181016632462	0.4077311622078048	-0.0199929463136826
ENSG00000013563	DNASE1L1	0.229483282674772	0.3998588561465355	0.2753862724616237	0.2158640613765954	0.3485531373334362	0.2421971594195572
ENSG00000014123	UFL1	0.0679548415110725	-0.1120039131337817	0.0352250897266348	0.3779792744728011	-0.0677018321269151	0.0578600212610651
ENSG00000014216	CAPN1	0.3126356925749022	0.4577881704042889	-0.0570776916866768	-0.1207448874500875	0.3930180936381223	-0.0708445706332666
ENSG00000014257	ACP3	0.3321754233608337	0.3135892400682131	0.3221356199383304	0.3375862006135992	0.3093544823249096	0.1464700632111095
ENSG00000014641	MDH1	0.3297872340425532	0.3562082763309463	0.2791914519074022	0.1207448874500875	0.4024648609116453	0.2100889222690506
ENSG00000014824	SLC30A9	0.2260095527572731	0.0477224622610732	0.0728420065334733	0.3161409530673831	0.0302405136284616	0.0987151724238078
ENSG00000014919	COX15	0.0743595310464611	0.2694500343591657	0.087627846665641	0.1857864230459531	0.3197785013853489	-0.0030967335322823
ENSG00000015133	CCDC88C	-0.1401432913590968	-0.1986535715736827	-0.1348120717932938	-0.3098973999843075	-0.2091318824000617	-0.0710075566086499
ENSG00000015285	WAS	0.1993052540165002	0.3490417632268943	0.2889761990536896	0.0310548901175584	0.3095716493886687	0.2504551155056435
ENSG00000015475	BID	0.3072079895788102	0.4661491023590162	0.1963472594021683	0.1590205824376378	0.4207611860333537	0.1569554942941006
ENSG00000015479	MATR3	-0.2023447676943117	-0.3215158378954221	0.091759184349629	0.1072805294970202	-0.2329116758816887	0.0558498608980046
ENSG00000015532	XYLT2	-0.161854103343465	0.1686302250089802	-0.2660364029662823	-0.1785656181759613	0.1268255652353437	-0.3273301672280915
ENSG00000015676	NUDCD3	0.1880156317846287	0.3366632405926227	-0.1454665742414735	-0.0144959015059232	0.2338889276686049	-0.1899873186384457
ENSG00000016602	CLCA4	0.2023846223650319	-0.0698612844233908	0.0698394989278466	-0.3040411090245153	-0.1027195388067577	0.2064791423391074
ENSG00000017260	ATP2C1	0.2634607034303083	0.2341603864983038	0.1276365905526831	0.3565883186925248	0.1842119618336992	0.0058674951137981
ENSG00000017427	IGF1	0.0504776378636561	0.2143438919302814	-0.2908244290702106	0.01020685199668	0.1562517023747086	-0.2679489435301158
ENSG00000018189	RUFY3	-0.1859531046461137	-0.3591400316916949	0.083713947807126	0.1222107651304618	-0.3677724224761211	0.029500461544374
ENSG00000018280	SLC11A1	0.1362353452019105	0.0703621286579647	0.4440100816159776	0.0650958273618053	0.0621097802351169	0.3393368007479933
ENSG00000018510	AGPS	0.2090751194094659	0.2385580195394266	0.2287456443976534	0.34247245954818	0.2885064442040312	0.1824899637708148
ENSG00000018607	ZNF806	-0.303436209605563	-0.0079277243976418	-0.2301917081895251	0.0133638782703105	-0.0413940466762584	-0.2456431302000988
ENSG00000018699	TTC27	0.3554059921841077	0.3824854910458035	0.151554861354719	0.0731853004868336	0.3603887423083099	0.2274197643181396
ENSG00000019549	SNAI2	0.1326530612244898	0.0504913423240024	-0.302892283883965	0.0340409372442468	-0.0511428435152799	-0.3674247171723788
ENSG00000019582	CD74	0.2760529743812418	0.4753244108028402	0.2659276835535458	0.1039144400087534	0.4599055492759406	0.2457828508779894
ENSG00000020129	NCDN	0.1524099001302648	0.3500733067797503	0.036094845028527	-0.211629303633292	0.3209729202360242	0.0622606425964137
ENSG00000020256	ZFP64	-0.1148501953973078	0.1718877309653674	-0.3834533687217318	-0.1578804553529023	0.1633639237128208	-0.3615028934001197
ENSG00000020922	MRE11	-0.3395570994355188	-0.4959552818599596	-0.0664275611820182	-0.0720994651680379	-0.4226613978412463	-0.0831771761039349
ENSG00000021461	CYP3A43	-0.184021821800898	-0.343027945061057	-0.1546077910589537	-0.088260340625855	-0.2888569982417164	-0.0973549417928472
ENSG00000021488	SLC7A9	-0.0955301653132224	-0.3788582245169574	-0.0652877791857009	-0.400466933797231	-0.4333143436328228	-0.0572096299649998
ENSG00000021762	OSBPL5	-0.0896656534954407	0.0862696160783224	-0.288432601990007	-0.137249584295783	-0.0211194969505773	-0.3837776433691682
ENSG00000021826	CPS1	-0.1258141554494138	-0.0608610696185018	-0.1505763866400903	0.131874699467744	-0.0984309716488349	-0.2965258178806512
ENSG00000022277	RTF2	0.3837386018237082	0.4007818161675119	0.1484019983853597	0.1335577442118774	0.3849829122790337	0.1749382802447227
ENSG00000022355	GABRA1	-0.1217242554105528	-0.073443215906123	-0.2227262931624343	0.0589054635675344	-0.0596889352504524	-0.2975150260473462
ENSG00000022840	RNF10	0.1595744680851063	0.3115261529625011	0.1572082708170185	0.0125413979320909	0.2974102938181563	0.1081683589960382
ENSG00000022976	ZNF839	-0.3094876248371689	-0.3905749641708318	-0.0807785236632398	-0.1690102673705587	-0.3638091235625166	-0.0488414639565235
ENSG00000023041	ZDHHC6	0.0783760312635692	-0.1433302620810392	0.3045230750750129	0.2151582684193781	-0.1118410378359624	0.3267325519850195
ENSG00000023191	RNH1	0.2607468519322622	0.4432922688983656	0.1797131892534796	-0.0206308710571192	0.4532276620653468	0.1822726491369704
ENSG00000023228	NDUFS1	0.3001519756838905	0.2358434312424372	0.1656883850104676	0.4105000422707339	0.3102231505799462	0.2231821289581742
ENSG00000023287	RB1CC1	-0.1042118975249674	-0.3140235741957314	-0.0693629853259044	0.041641784475817	-0.2932298278407927	-0.0023904609722881
ENSG00000023318	ERP44	0.3176291793313069	0.3065856022619804	0.2409222186241445	0.3315598145942827	0.3667408789232651	0.2702850758439428
ENSG00000023330	ALAS1	0.2522796352583586	0.3714099707940868	0.3175694046033963	-0.0026060047651098	0.3928009265743631	0.2922338538622247
ENSG00000023697	DERA	0.1774858879722101	0.1789999523034796	0.1036096003379105	0.3324284828493193	0.2277539581174089	0.0684541096609784
ENSG00000023734	STRAP	0.3042770299609205	0.257885888213991	0.1342684747296112	0.1700418109234147	0.2079917553153262	0.1643985205032705
ENSG00000024048	UBR2	-0.3797221016066001	-0.3635376647328176	-0.1965646982276414	0.0756827217200638	-0.290080905416285	-0.1705376589093741
ENSG00000025039	RRAGD	0.1246200607902735	0.2006080751475151	0.487606566123325	0.265052401318043	0.2739562509321681	0.4168637963719744
ENSG00000025423	HSD17B6	0.0946591402518454	0.0868125337377203	0.1512287031165095	0.2959987079037219	0.1133612072822764	0.0122782768122072
ENSG00000025772	TOMM34	0.2333912288319583	0.1977306115527063	0.2112418189470725	-0.1722134815610062	0.2529453375134703	0.2992422508037058
ENSG00000026103	FAS	0.2621580547112462	0.1556002011834312	0.1846055628266233	0.0132471908893081	0.1799772040903958	0.322440587966593
ENSG00000026508	CD44	0.0848892748588797	0.1691731426683781	0.334638352403031	0.2590803070646663	0.1963733174042116	0.1927580802199615
ENSG00000026652	AGPAT4	0.0639383412939643	-0.2048428328908185	0.2687543882846955	-0.1167272967705433	-0.1410500079115681	0.3283624117388523
ENSG00000026950	BTN3A1	-0.2036474164133738	-0.2076660047196875	-0.3517073002026659	0.1141755837713732	-0.1344807042328538	-0.3592754184032148
ENSG00000027847	B4GALT7	0.1904038211029092	0.2823171828868954	-0.0272885725968683	-0.1826917923873852	0.2997448397535672	0.037595431655077
ENSG00000028116	VRK2	0.2283977420755536	0.1951788985535363	0.1767777651095934	0.1509854010785492	0.2424127349211515	0.2998398660467779
ENSG00000029559	IBSP	-0.119613009179655	-0.1874629696868884	-0.1959783345541974	-0.1772627786892194	-0.3416788303381315	-0.1382099528365011
ENSG00000029725	RABEP1	0.180959617889709	0.0587436907468501	0.2304851550014379	0.3033280963055932	0.0320864336704144	0.2130769984844107
ENSG00000030110	BAK1	0.2546678245766391	0.3030023457099545	0.1053491109416949	-0.0513057188130992	0.3278136827444374	0.194713911924561
ENSG00000030582	GRN	0.1640251845419018	0.3281937251060159	0.2253753426028211	-0.0358868572861995	0.2898637383525259	0.1440252735803602
ENSG00000031698	SARS1	0.4681936604429006	0.446006857195355	0.3082195351080549	0.1797600370266366	0.4470926925141507	0.2235081009089408
ENSG00000032219	ARID4A	-0.3576856274424663	-0.3163038283652024	-0.1114373980549405	0.1188989674081348	-0.2725989567836734	-0.1555429491741122
ENSG00000032389	EIPR1	0.2809379070777247	0.4553450409369985	0.0804523654250302	0.0677561238928549	0.469515191847283	0.0353136279997111
ENSG00000033011	ALG1	0.2292661745549283	0.4126717129083254	0.1654709461849945	0.0412617421142385	0.419675350714558	0.1071904431437385
ENSG00000033030	ZCCHC8	-0.2304602692140686	-0.3972528513814257	0.1065450244817967	-0.0364840667115372	-0.4211412283949323	0.1140901827682974
ENSG00000033050	ABCF2	0.5140034737299175	0.4035506962304411	0.105566549767168	0.0527715964934735	0.3346544452528506	0.1552713058818067
ENSG00000033100	CHPF2	0.2031046461137646	0.3816711145567067	0.1749295350930724	-0.0572235213005361	0.3521363938854623	0.2107951948290448
ENSG00000033122	LRRC7	-0.1011723838471558	-0.3280308498081966	-0.0019569494292574	0.185026338322796	-0.286769107693958	-0.061282726744114
