ensembl_id	Name	SBS1	SBS2	SBS4	SBS5	SBS13	SBS40	SBS45
ENSG00000005001	PRSS22	0.001519756838905775	-0.13969271376307343	0.17840855630064134	-0.28872361126779034	-0.11243824726130008	0.24898824172719392	0.20915932962855438
ENSG00000005007	UPF1	-0.1689101172383847	-0.018567783951407353	-0.22548406201555765	-0.1968619432976698	-0.01666757214351479	-0.2400783417395745	-0.015591524417099167
ENSG00000005020	SKAP2	0.19854537559704735	0.12438243576805336	0.18232245515915632	0.3159237860036239	0.16379825784033913	0.2111211667798114	-0.45170134224143726
ENSG00000005022	SLC25A5	0.3611593573599653	0.488680185224028	0.24277044864066552	0.2146153507599803	0.4753787025687801	0.16814719793708602	-0.08604451234332736
ENSG00000005059	MCUB	0.20288753799392095	0.21917585909892248	0.16329655793026404	0.11906184270595417	0.24241273492115156	0.19183449302612302	0.048262561058738496
ENSG00000005073	HOXA11	0.1134275115956296	0.2425860470071864	0.10970708100461152	0.020834543271669836	0.2762172944331827	0.10168823162383432	-0.0538721814739495
ENSG00000005075	POLR2J	0.25575336517585756	0.3052283081134858	0.12220061991585669	0.020196536929600977	0.3245018850221104	0.09697665535305285	0.06230140254633402
ENSG00000005100	DHX33	-0.05623100303951368	-0.12085347098196718	-0.06273110114897626	-0.011509854379234968	-0.15587166001313016	-0.04884146395652353	-0.19447353692033234
ENSG00000005102	MEOX1	0.050694745983499774	0.2225962403531291	-0.133398719427719	-0.06118682021414061	0.16651284613732853	-0.09947577364226318	-0.10959353677413272
ENSG00000005108	THSD7A	-0.0779418150238819	-0.08491232192982777	-0.1464450489561023	0.13507791365819152	-0.13062598885112892	-0.19911453325990963	-0.23827213455674787
ENSG00000005156	LIG3	0.06838905775075987	-0.042401869198974096	-0.0006523164764191639	-0.3205928778744456	-0.07991747946336732	0.21166445336442236	-0.060942804983018316
ENSG00000005175	RPAP3	0.2286148501953973	-0.020142245163661192	0.190911288765342	0.17986862055851627	0.08594386548268373	0.3109772410313022	0.12065640264684625
ENSG00000005187	ACSM3	0.10236647850629613	0.2509365421736982	0.1993914029587911	0.24469298909062265	0.21971877675832036	0.08111268708241338	0.032476951275451374
ENSG00000005189	REXO5	-0.02920104211897525	-0.10635756947604387	-0.0867580913637488	-0.21358380720712436	-0.17243064862476537	-0.02493685423364216	0.08378018307113452
ENSG00000005194	CIAPIN1	0.3567086409031698	0.3155980354079852	0.1479671207344137	0.1787827852397205	0.3212986708316629	0.04031186457813177	0.05550841472975554
ENSG00000005206	SPPL2B	-0.1982197134172818	-0.1473478527605835	-0.05033708809701216	-0.3322113157855602	-0.19040122315083505	-0.059652866990281245	0.22371573209265108
ENSG00000005238	FAM214B	0.04852366478506296	0.2329659676476285	0.3561647961248635	-0.09544492452214659	0.21651556256787288	0.3949693470121536	-0.44613756174404917
ENSG00000005243	COPZ2	0.24174989144594008	0.34453554665389197	-0.08893247961847933	0.10956078366649134	0.2501221656846014	-0.12674876018973236	-0.33622054935960316
ENSG00000005249	PRKAR2B	-0.1279852366478506	-0.3103860258777656	-0.20406633770646176	0.02242249933313227	-0.324339009724291	-0.17548156682933372	-0.32548115909720293
ENSG00000005302	MSL3	-0.03484585323491098	-0.1622780883940251	0.037725636219574976	-0.04202182683739559	-0.1232423086833178	0.12332605470668342	0.3650098786774834
ENSG00000005339	CREBBP	-0.13363004776378637	0.0017373365100732028	-0.1922159217181803	-0.10570606828476643	-0.04392203864528816	-0.1655394223309535	-0.1399355490215166
ENSG00000005379	TSPOAP1	-0.25325662179765523	-0.327922266276317	-0.07175481240610802	-0.22748249928770997	-0.356805485756284	-0.09165244682386563	0.1977729881455276
ENSG00000005381	MPO	0.14763352149370387	0.16347250724470042	0.22015681079146782	0.0633584908517321	0.23975243839010196	0.11512242727905825	0.015203353684723255
ENSG00000005421	PON1	-0.12375162831089882	-0.15435149056681613	0.4356386868352649	0.15532874235373229	-0.1014170187755232	0.338576199529538	0.03791134152871416
ENSG00000005436	GCFC2	-0.13580112896222318	-0.14637060097366733	-0.0560992169720481	0.2834030182056912	-0.16168087896868744	-0.017439499366011184	0.005305000009137475
ENSG00000005448	WDR54	0.04591836734693878	-0.08415223720667075	-0.07490767537546732	-0.22992562875500042	-0.0542374741738478	-0.08133000171625776	0.19770829302346496
ENSG00000005469	CROT	-0.23925314806773776	-0.24355286200588708	-0.266797438855438	-0.08018893829306625	-0.15413432350305695	-0.1164263150821245	-0.07860457330612236
ENSG00000005471	ABCB4	0.17140686061658705	0.33085402163706557	0.3160473328250849	0.20218253635976896	0.36750096364642215	0.2624074203670842	-0.0710999391468547
ENSG00000005483	KMT2E	-0.13960052105948761	-0.23155438173319406	-0.031637349106329454	0.07231663223179706	-0.25701721995895443	-0.04753757615345727	-0.003105365859007303
ENSG00000005486	RHBDD2	0.20049934867564043	0.33307998404059685	0.13361615825319206	-0.10782344715641813	0.3401379136127692	0.17423200768472855	-0.0919317684510287
ENSG00000005513	SOX8	0.013135041250542769	0.24045823134731922	-0.1684063703288808	-0.025408546459820592	0.17937999466505816	-0.07062725599942223	-0.026654390289812684
ENSG00000005700	IBTK	0.07229700390794615	-0.02806884299087018	0.19906524472058154	0.09577067511778531	-0.01460448503780286	0.24132790088417966	-0.1464050612277818
ENSG00000005801	ZNF195	-0.11322188449848025	-0.33052827104142685	0.04892373573143729	0.014441609739983496	-0.30072209154048346	0.13294222725429708	0.34359579327474554
ENSG00000005810	MYCBP2	-0.10138949196699955	-0.11938759330159289	-0.04761910277859896	-0.006352136614955148	-0.10576036005070623	0.003803006092276582	-0.015138658562660603
ENSG00000005812	FBXL3	-0.02507598784194529	-0.029806179500943383	-0.14938047309998856	0.18155166530264966	-0.014875943867501797	-0.16336627599250975	-0.20133121985897345
ENSG00000005844	ITGAL	0.044832826747720364	0.29670450086093914	0.16905868680529998	-0.04587654221912051	0.2907866983735023	0.08323150476239605	-0.10493548798562177
ENSG00000005882	PDK2	0.013677811550151976	0.12742277466068147	-0.1205698287248088	-0.01954503573832353	0.10087410111612534	-0.2457285222195283	-0.084621219657949
ENSG00000005884	ITGA3	-0.059704732957012584	0.030131930096582105	-0.3146339804595101	-0.19083555727835336	-0.052445845897834804	-0.21709731921053174	-0.15190414660310725
ENSG00000005889	ZFX	-0.2206904038211029	-0.09441338096929061	-0.13307256118950944	-0.08246919246253734	-0.14713068569682433	-0.33439289282803375	0.02801298785312838
ENSG00000005893	LAMP2	0.2862570560138949	0.2855203970773429	0.18928049757429408	0.2916010748625991	0.3255877203409061	0.1878685009584631	-0.27670103706196325
ENSG00000005961	ITGA2B	-0.2460920538428137	-0.21711277199321055	0.07295072594620983	0.12367664281083611	-0.1959389832766934	-0.07606012184553164	-0.06534207328327866
ENSG00000005981	ASB4	0.03875379939209726	-0.12394810164053506	0.10741477978368899	0.0007600847231570262	-0.03078343128785956	0.09703098401151394	0.1162571343465859
ENSG00000006007	GDE1	0.23132870169344336	0.36435204122191445	0.08567089723638352	0.20918617416600158	0.375210394409872	-0.006084809747642531	0.030988963468010375
ENSG00000006015	REX1BD	0.11137646547980894	0.20093382574315385	-0.014459681893958133	-0.12530539578902974	0.19327868674564383	0.0007062725599942223	0.013715365877282254
ENSG00000006016	CRLF1	0.058184976118106815	0.12101634627978652	0.24396636218076728	-0.15114827637636863	0.18095445587731204	0.1884117875430741	0.057772744001948366
ENSG00000006025	OSBPL7	-0.28473729917498913	-0.24203269255957305	-0.0680583523730661	-0.17818557581438288	-0.2475161609194916	-0.0864912242700617	0.2952685370939444
ENSG00000006042	TMEM98	0.12646547980894485	0.19474456442601806	-0.3055015497896417	0.05586622715204142	0.18453771242933797	-0.29560223068681263	-0.13734774413901052
ENSG00000006047	YBX2	-0.14068606165870604	-0.2863347735664397	-0.33539938829218685	-0.16233238015996487	-0.2793311357602071	-0.2098716076352062	0.32709853714876924
ENSG00000006059	KRT33A	0.2522596548511919	0.19966540161489385	0.3090011846386483	0.01562894238392249	0.2586703217744853	0.12216991665776546	-0.024899145482441692
ENSG00000006062	MAP3K14	0.05058619192357794	-0.03100059835161871	0.20591456772298272	-0.13274336772278064	-0.06705033093563767	0.29179922459453606	-0.07549920744711505
ENSG00000006071	ABCC8	-0.07305688232739904	0.07074217101954322	0.15351181078397658	0.06971062746668726	0.031543516011016584	0.03422705483048923	-0.2138173784170653
ENSG00000006116	CACNG3	0.21619073175356024	0.0029693339826997013	-0.039982393748107976	-0.3034864111973074	-0.0339937545605621	0.002868891310455542	0.06454376439766871
ENSG00000006118	TMEM132A	-0.07392531480677378	0.03746131849845343	-0.4711899348001094	-0.22569087101169696	-0.033389436052969367	-0.37274892570156615	-0.06333652449933645
ENSG00000006125	AP2B1	0.19973947025618757	0.23736360068875131	0.0912155872859464	0.19854498804180318	0.21059776008043601	0.05693643406722654	-0.4129489641259086
ENSG00000006128	TAC1	0.0096485451254672	0.01497027246136229	0.031076108053056144	0.09119253883972707	-0.10517576036957095	-0.004170380323852305	-0.005358194552140911
ENSG00000006194	ZNF263	0.10681719496309162	0.11363266611197542	-0.009458588908077877	-0.04598512575100008	-0.006026386019316422	-0.0011409018276829746	-0.15151597587073132
ENSG00000006210	CX3CL1	-0.006947459834997829	-0.03594114905213938	-0.022939796087407264	0.07894022767645115	-0.05488897536512524	0.016352926196789304	-0.3543998786592084
ENSG00000006282	SPATA20	-0.2085323491098567	-0.09425050567147125	0.18036550572989882	-0.1525598622908031	-0.04848254698423032	0.12017499251593998	0.02012018296148482
ENSG00000006283	CACNA1G	0.15892314372557534	0.14935664810035565	0.0912155872859464	0.04717954460167541	0.08816982788621504	0.19074791985690112	-0.24765292725583238
ENSG00000006327	TNFRSF12A	0.23545375597047327	0.10548890122100728	0.04859757749322771	0.00450621657300237	0.06721320623345703	0.1228370967805336	-0.15513890270623984
ENSG00000006377	DLX6	-0.13772922917981736	-0.04147551474284835	-0.09774728266331241	-0.18597281245075423	-0.055179412888877184	-0.13725345848766043	-0.10177242028467952
ENSG00000006432	MAP3K9	-0.03549717759444203	-0.07736576646419731	-0.025983939644030028	-0.29751887735003596	-0.14637060097366733	0.10588655534067226	0.13566567096538154
ENSG00000006451	RALA	-0.017368649587494574	-0.08485803016388799	-0.15970881730995865	0.25636571876767694	-0.08670395020584078	-0.15766176685409486	-0.21834603696145102
ENSG00000006453	BAIAP2L1	-0.02507598784194529	-0.17666540636806877	0.0026092659056766556	-0.17688257343182792	-0.2095119247616403	0.011246032301446463	0.0392052439699672
ENSG00000006459	KDM7A	-0.1223404255319149	-0.2400238972198009	0.012611451877437169	0.1053260259231879	-0.24273848551679028	0.014288437175267728	-0.014944573196472646
ENSG00000006468	ETV1	0.05449413808076421	0.04935121523926691	0.0939335726043596	0.26212064595729445	0.01281285676178987	0.005324208529187215	-0.29733878099994926
ENSG00000006530	AGK	-0.054277029960920535	0.15674032826816678	0.12676683525079085	0.16743580615830492	0.06286986495827401	-0.04264799689195881	0.11573957337008468
ENSG00000006534	ALDH3B1	0.013026487190620929	0.05266301296159395	-0.02054796900720366	-0.21754710612072883	0.12400239340647484	0.0327601810520397	0.08209810989750557
ENSG00000006555	TTC22	-0.19919669995657838	-0.07019925336014535	-0.31811300166707895	-0.1748737780920558	-0.035723981988380234	-0.3497679031725233	0.1697600002923992
ENSG00000006576	PHTF2	-0.1149587494572297	-0.18698084189662842	0.1361167047461322	0.1578261635869625	-0.16564417788229194	0.19596347106916617	-0.029500975660569372
ENSG00000006606	CCL26	0.14014329135909684	0.06178402963947827	-0.15198973900566518	-0.21515826841937818	-0.01368152501682647	-0.10137727668840145	-0.13391890266968995
ENSG00000006607	FARP2	-0.09292227529309596	-0.08534665605734608	-0.24494483689539606	-0.25256529515189186	-0.1368152501682647	-0.018580401193694158	-0.12984310997974283
ENSG00000006611	USH1C	0.05374009368333182	0.09132866494625605	0.06502126752216052	-0.09094858132281741	0.15968941950472001	0.06742918525937017	0.24075668572950834
ENSG00000006625	GGCT	0.020842379504993486	-0.022639666396891422	0.03935642741062289	0.05358597298257035	-0.003963298913604493	-0.06964934014712254	0.11082274409332313
ENSG00000006634	DBF4	0.2066869300911854	0.17053043681687283	0.35844790379233055	0.1316032406380451	0.22683099809643253	0.40431387626746174	0.077181280620744
ENSG00000006638	TBXA2R	-0.0004342162396873643	0.022693958162831207	-0.2607091517421925	0.12183072276888333	-0.06281557319233423	-0.32526567820656993	-0.31998207372187754
ENSG00000006652	IFRD1	-0.14122883195831523	-0.2304142546484585	0.1404654812555933	0.043704871581529005	-0.22650524750079382	0.2139462570197883	-0.1951851832630215
ENSG00000006659	LGALS14	-0.015462479882938923	0.21685239088568217	0.026980820029790825	0.25559881072775625	0.1591313868411109	-0.12365794414418883	0.005510117662104778
ENSG00000006695	COX10	0.4897959183673469	0.3963841831263892	0.21754754488579114	0.021445247546216094	0.36207178705244336	0.17488395158626166	-0.26990804924538475
ENSG00000006704	GTF2IRD1	-0.02105948762483717	0.018676367483286927	-0.04544471452386842	-0.15978066716079486	-0.07372821814623154	0.01119170364298537	-0.24577676871601553
ENSG00000006712	PAF1	0.018671298306556665	0.06981921099856683	0.18080038338084495	-0.19865357157368277	0.05868939898091038	0.22910395273043352	-0.0692237806070378
ENSG00000006715	VPS41	0.05221450282240556	0.10179706113710173	0.3295285400044143	0.3072913952191977	0.1674900979242447	0.225355275296618	-0.2550928662930374
ENSG00000006740	ARHGAP44	-0.10714285714285714	-0.02296541699253015	-0.055338181082892395	0.1592920412673368	-0.01932786867456438	-0.10778805838681055	0.027042561022188594
ENSG00000006744	ELAC2	0.08597481545809812	0.3499647232478707	0.00608828711324553	-0.14219013499630367	0.31087465177122375	0.0017385170707550088	-0.07672841476630544
ENSG00000006747	SCIN	0.036691272253582284	0.05434605770572737	0.051098123986167844	0.008632390784426226	0.0665074132762398	-0.017982785950622124	0.127772866073738
ENSG00000006756	ARSD	-0.08054711246200608	0.07807155942141454	-0.03413789559926958	-0.15201694463140522	0.03767848556221258	-0.2518676606256319	0.08293914648432005
ENSG00000006757	PNPLA4	0.07381676074685194	0.23470330415770174	-0.0010871941273652732	-0.028557468884328266	0.21114067773983394	-0.18227264913697044	0.04761560983811198
ENSG00000006788	MYH13	-0.004131337683988038	-0.2686098560794834	-0.05966898954703833	-0.24164012154194822	-0.22690464158293205	-0.05609816732935038	-0.16697328146130172
ENSG00000006831	ADIPOR2	0.044398610508032996	0.1188989674081348	0.12567964112342558	0.0821977336328384	0.09245887739545824	0.044658157255019294	-0.29481567123950586
ENSG00000006837	CDKL3	-0.11485019539730787	-0.2633150648079698	0.0469667863021798	0.07519409582660581	-0.1307345723830085	0.119034090688257	0.3115717078537327
ENSG00000007001	UPP2	-0.08901432913590969	-0.26038330944722127	-0.05098940457343131	-0.2475161609194916	-0.20071665867939473	0.12033797849132327	-0.01753237807897873
ENSG00000007038	PRSS21	0.03810247503256621	0.2771594651226156	-0.18134398044452757	-0.0821434418668986	0.1844834206633982	-0.30684826298825907	0.08429774404763575
ENSG00000007047	MARK4	0.11387320885801129	0.280634138142762	-0.06675371942022777	-0.1622780883940251	0.23388892766860492	-0.049113107248829	-0.2837528053667923
ENSG00000007062	PROM1	0.07077724706904039	-0.11732450619588096	0.1015439314959165	-0.19040122315083505	-0.0809490230162233	0.11599168581443575	0.21672865890988469
ENSG00000007080	CCDC124	0.15599218410768562	0.3157066189398648	-0.07523383361367691	-0.2587545564690276	0.29382703726613035	0.009942144498380207	-0.11353993921995452
ENSG00000007129	CEACAM21	0.0022796352583586625	0.0533688059188112	-0.00608828711324553	-0.07378250991217133	0.052608721195654164	-0.031836593858201104	0.06870621963053657
ENSG00000007168	PAFAH1B1	-0.0753365175857577	-0.14751072805840285	-0.004022618271251511	0.08301211012193521	-0.19740486095706763	-0.00809497011070301	-0.16477847589357503
ENSG00000007171	NOS2	-0.13015631784628745	-0.1133069155163367	-0.43868283039188777	-0.18985830549143715	-0.1590205824376378	-0.35313627999711117	-0.05602597570625676
ENSG00000007174	DNAH9	0.036691272253582284	-0.05516043419482418	0.039465146823359415	-0.187849510151665	-0.03697269260499535	0.05335074260879433	0.10390036603261933
ENSG00000007202	KIAA0100	0.22177594442032134	0.37417885085701597	0.10991532627662912	-0.0454422080916022	0.3032195127737137	0.11175405045447041	-0.24079524431719126
